id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,relatedEventId,relatedPlayerId,card_type,is_goal,period_display_name,type_display_name,outcome_type_display_name,Zone,Angle,Length,PassEndY,PassEndX,Longball,ThrowIn,HeadPass,Chipped,Offensive,OppositeRelatedEvent,Defensive,LeadingToAttempt,OutOfBoxCentre,RegularPlay,BlockedY,BlockedX,Blocked,RightFoot,GoalMouthY,LowLeft,IndividualPlay,GoalMouthZ,OutfielderBlock,LayOff,Foul,FreekickTaken,StandingSave,ShotAssist,KeyPass,Assisted,BoxRight,RelatedEventId,MissLeft,LeftFoot,GoalKick,Cross,Head,OverRun,DivingSave,Hands,ParriedSafe,KeeperSaveObox,MissRight,CornerTaken,IntentionalAssist,BoxCentre,FirstTouch,SetPiece,BigChanceCreated,BigChance,LastMan,Yellow,DirectFreekick,MissHigh,BoxLeft,KeeperSaveInTheBox,AerialFoul,Volley,FastBreak,LowRight,KeeperThrow,HighClaim,HighRight,FromCorner,SmallBoxRight,LowCentre,PlayerPosition,JerseyNumber,FormationSlot,Throughball,KeeperMissed,Penalty,PenaltyShootoutConcededGK,KeeperSaved
2889565841.0,867,95,50,977,94.8,18.6,100,[122],False,408616.0,,,,,,,,,,,,FirstPeriodOfExtraTime,CornerAwarded,Successful,Right,,,,,,,,,,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889565861.0,873,95,50,495,5.2,81.4,100,[122],False,349932.0,,,,,,,,,,,,FirstPeriodOfExtraTime,CornerAwarded,Unsuccessful,Back,,,,,,,,,,867.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566063.0,868,96,31,977,99.3,0.7,101,"[91, 137, 126, 31, 33, 34, 35, 37, 217, 218]",True,299451.0,90.4,35.8,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Center,1.94,25.6,35.8,90.4,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566077.0,875,96,32,495,7.8,63.6,101,"[91, 94, 95, 57, 215]",True,409892.0,23.1,100.0,,,,,,,,,,FirstPeriodOfExtraTime,Clearance,Successful,Back,1.02,30.5,100.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566143.0,870,96,46,977,83.6,0.0,101,"[91, 212, 36, 37, 217]",True,299451.0,94.3,31.0,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,1.1,24.7,31.0,94.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566145.0,871,96,48,977,94.6,30.8,101,"[91, 70]",True,408616.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Dispossessed,Successful,Center,,,,,,,,,1.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566181.0,877,96,48,495,5.5,69.2,101,"[91, 142]",True,349932.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Tackle,Unsuccessful,Back,,,,,,,,,,871.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566149.0,872,96,49,977,94.4,31.0,101,[91],True,408616.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BallTouch,Successful,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566285.0,874,97,18,977,0.0,0.0,102,[214],False,408616.0,,,,,,,,875.0,399426.0,,,FirstPeriodOfExtraTime,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,22.0,,,,,,
2889566289.0,875,97,18,977,0.0,0.0,102,[213],False,399426.0,,,,,,,,874.0,408616.0,,,FirstPeriodOfExtraTime,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,10.0,9.0,,,,,
2889566391.0,879,97,37,495,5.2,37.9,102,"[91, 117, 30, 36, 38, 215, 218]",True,136220.0,25.0,35.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,6.21,20.8,35.7,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566399.0,880,97,38,495,28.2,36.9,102,"[91, 117, 30, 36, 37, 215, 218]",True,362434.0,31.0,60.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,1.39,16.6,60.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566407.0,881,97,39,495,31.0,60.9,102,"[91, 117, 30, 36, 37, 216, 218]",True,137512.0,40.1,93.3,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,1.16,24.0,93.3,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566411.0,882,97,41,495,40.0,93.3,102,"[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,349932.0,73.7,90.3,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Left,6.23,35.4,90.3,73.7,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566417.0,883,97,43,495,73.7,90.3,102,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,404776.0,67.9,80.5,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Left,3.97,9.0,80.5,67.9,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566435.0,884,97,46,495,68.8,76.5,102,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,427283.0,75.4,90.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Left,0.95,11.9,90.7,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566447.0,885,97,50,495,73.2,88.8,102,"[91, 119, 117, 30, 35, 38, 216, 218]",True,404776.0,62.2,79.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Left,3.62,13.0,79.9,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566467.0,886,97,52,495,62.2,79.9,102,"[91, 119, 117, 30, 35, 38, 216, 218]",True,349932.0,60.8,37.8,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,4.66,28.7,37.8,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566517.0,887,97,56,495,65.2,25.5,102,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,409892.0,73.6,2.4,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,5.22,18.0,2.4,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566533.0,888,98,0,495,75.8,3.9,103,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,320834.0,78.1,14.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,1.25,7.7,14.7,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566547.0,889,98,3,495,78.1,14.8,103,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,317541.0,79.8,3.4,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,4.94,8.0,3.4,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566555.0,890,98,4,495,79.8,3.4,103,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,409892.0,81.5,11.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,1.26,5.9,11.7,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566561.0,891,98,5,495,81.5,11.7,103,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,317541.0,75.6,8.1,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,3.52,6.7,8.1,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566567.0,892,98,5,495,75.6,8.1,103,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,409892.0,76.7,17.5,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,1.39,6.5,17.5,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566577.0,893,98,6,495,76.7,17.5,103,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,320834.0,70.0,10.2,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,3.76,8.6,10.2,70.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566585.0,894,98,7,495,70.0,10.2,103,"[91, 119, 117, 30, 35, 37, 216, 218]",True,409892.0,62.1,21.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,2.38,11.5,21.9,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566603.0,895,98,8,495,62.1,21.9,103,"[91, 117, 30, 35, 37, 216, 218]",True,486734.0,46.2,52.8,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,2.24,26.8,52.8,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566619.0,896,98,12,495,46.9,56.2,103,"[91, 119, 117, 30, 36, 37, 216, 218]",True,137512.0,51.6,75.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,1.21,14.1,75.7,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566623.0,897,98,14,495,51.5,75.7,103,"[91, 119, 117, 30, 36, 38, 216, 218]",True,349932.0,54.3,62.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,5.03,9.3,62.7,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566629.0,898,98,17,495,54.1,62.5,103,"[91, 119, 117, 30, 35, 38, 216, 218]",True,409892.0,52.6,30.1,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,4.64,22.1,30.1,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566639.0,899,98,20,495,59.5,24.3,103,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,486734.0,71.6,3.6,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,5.45,19.0,3.6,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566645.0,900,98,22,495,71.6,3.6,103,"[91, 120, 29, 36, 38, 217, 218]",True,320834.0,76.2,0.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Right,5.9,5.2,0.7,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566649.0,876,98,25,977,23.8,99.3,103,"[91, 101, 56]",True,454408.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Interception,Successful,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566691.0,902,98,32,495,73.5,0.0,103,"[91, 212, 35, 37, 216]",True,320834.0,47.1,9.4,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,2.88,28.7,9.4,47.1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566695.0,903,98,35,495,52.4,11.2,103,"[91, 119, 117, 30, 36, 38, 216, 218]",True,362434.0,61.2,2.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,5.72,10.9,2.7,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566699.0,904,98,36,495,61.2,2.7,103,"[91, 117, 30, 35, 37, 216, 218]",True,320834.0,45.2,13.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,2.72,18.4,13.9,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566707.0,905,98,38,495,46.1,16.9,103,"[91, 117, 30, 36, 37, 216, 218]",True,362434.0,48.6,31.3,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,1.31,10.1,31.3,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566717.0,906,98,40,495,48.5,31.3,103,"[91, 117, 30, 35, 38, 216, 218]",True,409892.0,41.2,21.4,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,3.86,10.2,21.4,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566733.0,907,98,43,495,44.3,25.2,103,"[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,362434.0,88.3,4.2,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,5.98,48.4,4.2,88.3,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566737.0,908,98,47,495,88.3,4.2,103,"[91, 120, 29, 35, 37, 217, 218]",True,320834.0,82.4,7.3,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Right,2.81,6.5,7.3,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566753.0,878,98,50,977,23.2,80.3,103,"[91, 117, 30, 124, 36, 37, 216, 218]",True,454408.0,36.2,87.2,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,0.33,14.4,87.2,36.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566757.0,879,98,51,977,36.3,85.7,103,[93],False,136824.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566759.0,880,98,52,977,36.3,85.7,103,"[91, 118, 120, 29, 35, 38, 216, 218]",True,136824.0,35.0,69.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Back,4.59,10.8,69.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566761.0,909,98,52,495,74.1,22.6,103,"[91, 120, 29, 36, 37, 217, 218]",True,486734.0,75.6,25.5,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Center,0.9,2.5,25.5,75.6,,,,,1.0,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566769.0,881,98,52,977,24.4,74.5,103,"[91, 60]",True,404109.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BlockedPass,Successful,Back,,,,,,,,,,909.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566767.0,910,98,53,495,75.6,25.5,103,[91],True,486734.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BallTouch,Successful,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566783.0,911,98,55,495,72.8,36.3,103,[91],True,404776.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BallTouch,Successful,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566793.0,912,98,56,495,65.4,42.3,103,[93],False,486734.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566817.0,913,98,56,495,65.4,42.3,103,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,486734.0,74.7,73.2,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,1.14,23.2,73.2,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566845.0,914,99,1,495,72.3,74.8,104,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,427283.0,74.5,31.6,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Center,4.79,29.5,31.6,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566857.0,915,99,4,495,72.8,32.7,104,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,317541.0,87.0,9.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Right,5.47,21.6,9.7,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566887.0,916,99,6,495,89.6,7.0,104,"[91, 137, 124, 126, 36, 37, 217, 218]",True,320834.0,93.6,57.4,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Center,1.45,34.5,57.4,93.6,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566889.0,882,99,9,977,6.4,42.6,104,"[197, 200]",False,262409.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Aerial,Successful,Back,,,,,,,,,,917.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566891.0,917,99,9,495,93.6,57.4,104,"[198, 199]",False,470816.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Aerial,Unsuccessful,Center,,,,,,,,,1.0,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566893.0,883,99,10,977,6.4,42.6,104,"[91, 94, 95, 57, 215]",True,262409.0,11.6,41.2,,,,,,,,,,FirstPeriodOfExtraTime,Clearance,Successful,Back,6.11,5.5,41.2,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566895.0,918,99,11,495,87.0,54.8,104,"[91, 10, 1, 3, 11, 12]",True,486734.0,,,88.4,54.6,19.0,52.9,True,,,,,FirstPeriodOfExtraTime,SavedShot,Successful,Center,,,,,,,,,,884.0,,,,1.0,54.6,88.4,1.0,1.0,52.9,1.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2889566897.0,884,99,11,977,10.7,46.0,104,"[91, 58]",True,404109.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Save,Successful,Back,,,,,,,,,,918.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567005.0,920,99,12,495,85.5,58.3,104,[91],True,486734.0,,,,,,,,,,,,FirstPeriodOfExtraTime,BallTouch,Successful,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566899.0,885,99,12,977,10.9,53.0,104,"[91, 94, 95, 57, 215]",True,136824.0,15.1,48.1,,,,,,,,,,FirstPeriodOfExtraTime,Clearance,Successful,Back,5.64,5.5,48.1,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889566915.0,919,99,15,495,80.8,54.8,104,"[91, 9, 10, 2, 3, 12]",True,470816.0,,,98.9,49.6,12.7,51.4,True,,,,,FirstPeriodOfExtraTime,SavedShot,Successful,Center,,,,,,,,,,886.0,,,1.0,1.0,49.6,98.9,,1.0,51.4,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
2889566913.0,886,99,15,977,2.9,49.7,104,"[91, 109, 113, 77, 79, 82]",True,458315.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Save,Successful,Back,,,,,,,,,,919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567239.0,892,99,16,977,9.2,38.9,104,[93],False,458315.0,,,,,,,,,,,,FirstPeriodOfExtraTime,KeeperPickup,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567003.0,887,99,37,977,10.1,44.2,104,"[91, 36, 37, 215, 218]",True,458315.0,26.3,65.5,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,0.71,22.3,65.5,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2889567027.0,888,99,39,977,26.6,62.1,104,"[91, 117, 30, 36, 38, 215, 218]",True,396976.0,28.0,30.6,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,4.78,21.5,30.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567035.0,889,99,43,977,27.4,35.7,104,"[91, 117, 30, 36, 37, 215, 218]",True,247815.0,28.1,60.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,1.53,17.2,60.9,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567069.0,890,99,44,977,29.0,62.1,104,"[91, 117, 30, 36, 37, 216, 218]",True,396976.0,39.8,85.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,0.96,19.7,85.7,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567071.0,891,99,49,977,58.1,88.6,104,"[91, 63]",True,454408.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Foul,Successful,Left,,,,,,,,,1.0,921.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567073.0,921,99,49,495,41.9,11.4,104,[64],False,317541.0,,,,,,,,,,,,FirstPeriodOfExtraTime,Foul,Unsuccessful,Back,,,,,,,,,,891.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567509.0,893,101,9,977,63.8,73.0,106,"[91, 138, 126, 36, 38, 217, 218]",True,454408.0,80.0,57.3,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Unsuccessful,Center,5.72,20.1,57.3,80.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567729.0,922,101,11,495,21.7,52.5,106,"[91, 94, 95, 217]",True,409892.0,68.3,78.1,,,,,,,,,,FirstPeriodOfExtraTime,Clearance,Successful,Center,0.34,51.9,78.1,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567579.0,894,101,18,977,26.3,22.4,106,"[91, 117, 30, 35, 37, 215, 218]",True,262409.0,11.6,42.5,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,2.42,20.6,42.5,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567637.0,895,101,23,977,24.3,37.0,106,"[91, 117, 30, 36, 37, 216, 218]",True,458315.0,35.2,64.9,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,1.03,22.2,64.9,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567649.0,896,101,30,977,43.9,66.4,106,"[91, 119, 117, 30, 36, 37, 216, 218]",True,404109.0,62.2,93.0,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Left,0.76,26.4,93.0,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889567659.0,897,101,32,977,62.2,93.0,106,"[91, 117, 30, 35, 38, 216, 218]",True,202185.0,48.2,88.7,,,,,,,,,,FirstPeriodOfExtraTime,Pass,Successful,Back,3.34,15.0,88.7,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
