id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,relatedEventId,relatedPlayerId,card_type,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,is_goal,period_display_name,type_display_name,outcome_type_display_name,Angle,PassEndX,Length,PassEndY,Zone,Chipped,Longball,Offensive,OppositeRelatedEvent,Defensive,HeadPass,ThrowIn,Foul,FreekickTaken,GoalKick,Head,LayOff,KeeperThrow,Cross,RightFoot,MissLeft,MissRight,CornerTaken,StandingSave,LeftFoot,RelatedEventId,Yellow,MissHigh,IntentionalAssist,ShotAssist,KeyPass,BlockedX,SixYardBlock,Blocked,GoalMouthY,LowRight,BlockedY,FirstTouch,Assisted,SmallBoxRight,FromCorner,GoalMouthZ,OutfielderBlock,JerseyNumber,PlayerPosition,FormationSlot,BoxCentre,LowLeft,BigChanceCreated,SmallBoxCentre,BigChance,SetPiece,BlockedCross,BoxLeft,IndividualPlay,RegularPlay,LowCentre,ParriedDanger,DivingSave,Hands,KeeperSaveInSixYard,KeeperSaveInTheBox,PlayerCaughtOffside,IndirectFreekickTaken,OverRun,HighClaim,SmallBoxLeft,AerialFoul,OutOfBoxCentre,DirectFreekick,BoxRight
2888276897.0,40,3,50.0,495,20.2,31.3,3,"[91, 117, 30, 36, 38, 215, 218]",True,362434.0,30.8,23.1,,,,,,,,,,FirstHalf,Pass,Successful,5.82,30.8,12.4,23.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276899.0,41,3,53.0,495,30.8,23.1,3,"[91, 117, 30, 36, 38, 216, 218]",True,433572.0,34.4,4.0,,,,,,,,,,FirstHalf,Pass,Successful,5.0,34.4,13.5,4.0,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276901.0,42,3,55.0,495,34.4,4.0,3,"[91, 117, 30, 35, 37, 215, 218]",True,320834.0,17.3,27.1,,,,,,,,,,FirstHalf,Pass,Successful,2.42,17.3,23.9,27.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276911.0,43,3,58.0,495,18.3,30.6,3,"[91, 120, 124, 128, 36, 37, 217, 218]",True,362434.0,72.7,83.4,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.56,72.7,67.5,83.4,Left,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276913.0,38,4,3.0,863,27.3,16.6,4,"[91, 101, 56]",True,463416.0,,,,,,,,,,,,FirstHalf,Interception,Successful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276915.0,39,4,4.0,863,36.8,12.0,4,[93],False,407649.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276923.0,40,4,6.0,863,32.1,2.5,4,"[91, 120, 128, 36, 37, 217, 218]",True,407649.0,73.4,24.4,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.33,73.4,45.9,24.4,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276925.0,44,4,10.0,495,32.2,76.0,4,"[91, 118, 120, 128, 36, 37, 216, 218]",True,137512.0,48.2,77.1,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.04,48.2,16.8,77.1,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276929.0,41,4,12.0,863,54.2,14.1,4,"[91, 120, 29, 139, 36, 38, 217, 218]",True,468190.0,66.9,7.8,,,,,,,,,,FirstHalf,Pass,Unsuccessful,5.97,66.9,14.0,7.8,Right,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276931.0,45,4,13.0,495,35.7,92.2,4,"[91, 120, 29, 139, 36, 37, 216, 218]",True,349932.0,54.5,100.0,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.3,54.5,20.7,100.0,Left,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276947.0,43,4,25.0,863,50.2,0.0,4,"[91, 212, 35, 37, 215]",True,407649.0,33.1,7.5,,,,,,,,,,FirstHalf,Pass,Successful,2.82,33.1,18.9,7.5,Back,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276955.0,44,4,30.0,863,32.1,3.2,4,"[91, 63]",True,463416.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Back,,,,47.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276945.0,47,4,30.0,495,67.9,96.7,4,[64],False,346110.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Left,,,1.0,44.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276971.0,45,4,47.0,863,39.8,3.1,4,"[91, 117, 30, 132, 35, 37, 216, 218]",True,463416.0,33.4,15.6,,,,,,,,,,FirstHalf,Pass,Successful,2.24,33.4,10.8,15.6,Back,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276975.0,46,4,55.0,863,34.0,35.4,4,"[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,436048.0,38.0,38.2,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.43,38.0,4.6,38.2,Back,1.0,,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276977.0,48,4,55.0,495,62.0,61.8,4,"[91, 60]",True,404776.0,,,,,,,,,,,,FirstHalf,BlockedPass,Successful,,,,,Center,,,,46.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276979.0,47,4,59.0,863,33.6,85.2,4,"[91, 117, 30, 35, 38, 215, 218]",True,335583.0,22.7,79.9,,,,,,,,,,FirstHalf,Pass,Successful,3.45,22.7,12.0,79.9,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276981.0,48,5,1.0,863,22.3,80.4,5,"[91, 118, 120, 29, 36, 38, 216, 218]",True,443793.0,37.9,79.3,,,,,,,,,,FirstHalf,Pass,Unsuccessful,6.24,37.9,16.4,79.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276983.0,49,5,2.0,495,62.5,24.3,5,[93],False,433572.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276989.0,50,5,3.0,495,62.5,24.3,5,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,433572.0,69.2,8.1,,,,,,,,,,FirstHalf,Pass,Successful,5.28,69.2,13.1,8.1,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276995.0,52,5,6.0,495,77.8,20.4,5,"[91, 63]",True,317541.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Right,,,1.0,49.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888276987.0,49,5,6.0,863,22.2,79.6,5,[64],False,342857.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Back,,,,52.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277063.0,53,6,8.0,495,78.5,17.1,6,"[91, 137, 124, 126, 36, 37, 217, 218]",True,320834.0,91.2,46.5,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.98,91.2,24.0,46.5,Center,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277067.0,50,6,10.0,863,8.1,51.4,6,"[91, 94, 95, 57, 215]",True,550465.0,0.0,63.1,,,,,,,,,,FirstHalf,Clearance,Successful,2.46,0.0,12.7,63.1,Back,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277069.0,51,6,11.0,863,2.8,59.2,6,[122],False,550465.0,,,,,,,,,,,,FirstHalf,CornerAwarded,Unsuccessful,,,,,Back,,,,55.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277075.0,55,6,11.0,495,97.3,40.7,6,[122],False,320834.0,,,,,,,,,,,,FirstHalf,CornerAwarded,Successful,,,,,Center,,,,51.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277101.0,56,6,44.0,495,99.6,0.7,6,"[91, 119, 137, 125, 31, 32, 34, 35, 37, 217, 218]",True,320834.0,96.9,36.0,,,,,,,,,,FirstHalf,Pass,Successful,1.69,96.9,24.2,36.0,Center,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277103.0,57,6,46.0,495,98.0,33.1,6,"[91, 120, 29, 36, 37, 217, 218]",True,486734.0,98.4,36.4,,,,,,,,,,FirstHalf,Pass,Unsuccessful,1.39,98.4,2.3,36.4,Center,,,1.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277105.0,54,6,46.0,863,1.6,63.6,6,"[91, 60]",True,463416.0,,,,,,,,,,,,FirstHalf,BlockedPass,Successful,,,,,Back,,,,57.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277111.0,55,6,48.0,863,3.7,62.7,6,[122],False,463416.0,,,,,,,,,,,,FirstHalf,CornerAwarded,Unsuccessful,,,,,Back,,,,58.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277107.0,58,6,48.0,495,96.3,37.3,6,[122],False,486734.0,,,,,,,,,,,,FirstHalf,CornerAwarded,Successful,,,,,Center,,,,55.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277129.0,59,7,9.0,495,99.5,0.5,7,"[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,320834.0,90.0,47.8,,,,,,,,,,FirstHalf,Pass,Unsuccessful,1.87,90.0,33.7,47.8,Center,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277131.0,56,7,10.0,863,10.0,52.2,7,"[197, 200]",False,502951.0,,,,,,,,,,,,FirstHalf,Aerial,Successful,,,,,Back,,,,60.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277135.0,60,7,10.0,495,90.0,47.8,7,"[198, 199]",False,346110.0,,,,,,,,,,,,FirstHalf,Aerial,Unsuccessful,,,,,Center,,,1.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277137.0,57,7,10.0,863,10.0,52.2,7,"[91, 94, 95, 57, 215]",True,502951.0,27.7,65.8,,,,,,,,,,FirstHalf,Clearance,Successful,0.46,27.7,20.8,65.8,Back,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277143.0,58,7,12.0,863,27.7,65.8,7,"[91, 117, 127, 36, 38, 215, 218]",True,353377.0,33.2,42.4,,,,,,,,,,FirstHalf,Pass,Successful,5.06,33.2,16.9,42.4,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277377.0,81,7,14.0,863,33.2,42.4,7,"[197, 200]",False,436048.0,,,,,,,,,,,,FirstHalf,Aerial,Successful,,,,,Back,,,,61.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277141.0,61,7,14.0,495,66.8,57.6,7,"[198, 199]",False,433572.0,,,,,,,,,,,,FirstHalf,Aerial,Unsuccessful,,,,,Center,,,1.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277145.0,59,7,14.0,863,40.1,34.2,7,[93],False,436048.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277149.0,60,7,18.0,863,50.3,32.8,7,"[91, 69]",True,436048.0,,,,,,,,,,,,FirstHalf,BallTouch,Unsuccessful,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277155.0,62,7,20.0,495,35.0,93.3,7,[93],False,362434.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277167.0,63,7,21.0,495,35.4,93.9,7,"[91, 119, 117, 30, 36, 38, 216, 218]",True,362434.0,52.0,92.7,,,,,,,,,,FirstHalf,Pass,Successful,6.24,52.0,17.4,92.7,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277169.0,64,7,23.0,495,52.0,92.7,7,"[91, 69]",True,317541.0,,,,,,,,,,,,FirstHalf,BallTouch,Unsuccessful,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277173.0,61,7,24.0,863,37.0,8.4,7,[93],False,468190.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277181.0,62,7,26.0,863,35.4,7.8,7,"[91, 63]",True,468190.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Back,,,1.0,65.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277177.0,65,7,26.0,495,64.6,92.2,7,[64],False,317541.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Left,,,,62.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277199.0,63,7,40.0,863,35.9,11.7,7,"[91, 117, 30, 132, 36, 37, 216, 218]",True,463416.0,39.3,14.8,,,,,,,,,,FirstHalf,Pass,Successful,0.53,39.3,4.1,14.8,Back,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277209.0,64,7,42.0,863,37.7,15.6,7,"[91, 117, 30, 35, 38, 215, 218]",True,468190.0,30.5,11.4,,,,,,,,,,FirstHalf,Pass,Successful,3.5,30.5,8.1,11.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277231.0,65,7,44.0,863,29.6,12.1,7,"[91, 117, 30, 35, 37, 215, 218]",True,463416.0,24.0,52.5,,,,,,,,,,FirstHalf,Pass,Successful,1.78,24.0,28.1,52.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277233.0,66,7,54.0,863,28.1,54.9,7,"[91, 117, 30, 36, 37, 216, 218]",True,443793.0,37.1,65.7,,,,,,,,,,FirstHalf,Pass,Successful,0.66,37.1,12.0,65.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277235.0,67,7,57.0,863,34.1,60.9,7,"[91, 117, 30, 35, 38, 215, 218]",True,468190.0,27.0,45.3,,,,,,,,,,FirstHalf,Pass,Successful,4.1,27.0,13.0,45.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277237.0,68,7,58.0,863,27.0,45.3,7,"[91, 118, 120, 128, 36, 37, 215, 218]",True,436048.0,31.0,50.2,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.67,31.0,5.4,50.2,Back,,1.0,1.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277247.0,66,7,58.0,495,69.0,49.8,7,"[91, 60]",True,404776.0,,,,,,,,,,,,FirstHalf,BlockedPass,Successful,,,,,Center,,,,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277253.0,69,8,0.0,863,32.2,80.4,8,"[91, 117, 30, 35, 38, 215, 218]",True,463416.0,20.7,57.1,,,,,,,,,,FirstHalf,Pass,Successful,4.06,20.7,19.9,57.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277259.0,70,8,6.0,863,25.2,66.7,8,"[91, 117, 30, 36, 38, 216, 218]",True,443793.0,37.9,64.8,,,,,,,,,,FirstHalf,Pass,Successful,6.19,37.9,13.4,64.8,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277261.0,71,8,8.0,863,42.4,68.1,8,"[91, 120, 29, 36, 38, 216, 218]",True,468190.0,51.4,66.0,,,,,,,,,,FirstHalf,Pass,Unsuccessful,6.13,51.4,9.6,66.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277265.0,67,8,8.0,495,48.6,34.0,8,"[91, 101, 56]",True,433572.0,,,,,,,,,,,,FirstHalf,Interception,Successful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277399.0,80,8,9.0,495,53.0,41.8,8,[93],False,486734.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277267.0,68,8,10.0,495,44.3,37.2,8,"[91, 119, 117, 30, 36, 38, 216, 218]",True,486734.0,56.8,35.2,,,,,,,,,,FirstHalf,Pass,Successful,6.18,56.8,13.2,35.2,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277269.0,69,8,10.0,495,58.1,38.0,8,"[91, 119, 117, 30, 35, 38, 216, 218]",True,346110.0,55.7,32.9,,,,,,,,,,FirstHalf,Pass,Successful,4.08,55.7,4.3,32.9,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277417.0,81,8,12.0,495,57.1,27.0,8,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,433572.0,75.1,77.5,,,,,,,,,,FirstHalf,Pass,Successful,1.07,75.1,39.2,77.5,Center,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277275.0,70,8,14.0,495,72.2,83.2,8,"[91, 53]",True,427283.0,,,,,,,,,,,,FirstHalf,TakeOn,Unsuccessful,,,,,Left,,,1.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277281.0,73,8,14.0,863,27.8,16.8,8,"[91, 143]",True,463416.0,,,,,,,,,,,,FirstHalf,Tackle,Successful,,,,,Back,,,,70.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277277.0,71,8,17.0,495,67.0,94.8,8,[91],True,349932.0,,,,,,,,,,,,FirstHalf,BallTouch,Successful,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277283.0,72,8,18.0,495,67.1,94.9,8,[91],True,427283.0,,,,,,,,,,,,FirstHalf,BallTouch,Successful,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277299.0,73,8,24.0,495,59.9,79.6,8,"[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,349932.0,79.3,73.3,,,,,,,,,,FirstHalf,Pass,Successful,6.08,79.3,20.8,73.3,Center,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277303.0,74,8,29.0,495,90.9,82.5,8,"[91, 138, 124, 126, 36, 38, 217, 218]",True,404776.0,94.8,48.7,,,,,,,,,,FirstHalf,Pass,Unsuccessful,4.89,94.8,23.3,48.7,Center,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277317.0,75,8,31.0,863,2.7,51.6,8,"[91, 94, 95, 215]",True,335583.0,28.7,38.5,,,,,,,,,,FirstHalf,Clearance,Successful,5.97,28.7,28.7,38.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277319.0,76,8,37.0,863,29.4,34.0,8,"[91, 70]",True,342857.0,,,,,,,,,,,,FirstHalf,Dispossessed,Successful,,,,,Back,,,,75.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277325.0,75,8,37.0,495,70.6,66.0,8,"[91, 142]",True,486734.0,,,,,,,,,,,,FirstHalf,Tackle,Unsuccessful,,,,,Center,,,1.0,76.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277323.0,77,8,37.0,863,33.3,29.2,8,"[91, 69]",True,342857.0,,,,,,,,,,,,FirstHalf,BallTouch,Unsuccessful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277337.0,76,8,39.0,495,68.2,77.8,8,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,349932.0,76.8,90.6,,,,,,,,,,FirstHalf,Pass,Successful,0.77,76.8,12.5,90.6,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277341.0,78,8,41.0,495,76.8,90.6,8,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,404776.0,69.5,75.6,,,,,,,,,,FirstHalf,Pass,Successful,4.07,69.5,12.8,75.6,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277353.0,79,8,47.0,495,77.0,46.2,8,"[91, 63]",True,320834.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Center,,,1.0,79.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277355.0,79,8,47.0,863,23.0,53.8,8,[64],False,468190.0,,,80.0,468190.0,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Back,,,,79.0,1.0,,,1.0,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277357.0,80,8,48.0,863,0.0,0.0,8,[65],False,468190.0,,,79.0,468190.0,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,FirstHalf,Card,Successful,,,,,,,,,,,,,243.0,,,,,,,,,,,,,79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277465.0,82,10,33.0,495,73.1,43.5,10,"[91, 120, 29, 133, 36, 38, 217, 218]",True,320834.0,100.0,28.5,,,,,,,,,,FirstHalf,Pass,Unsuccessful,5.96,100.0,31.7,28.5,Center,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277531.0,83,11,15.0,863,5.0,63.0,11,"[91, 120, 128, 36, 37, 216, 218]",True,139110.0,61.5,79.9,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.19,61.5,60.4,79.9,Left,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277527.0,84,11,18.0,495,38.5,20.1,11,"[197, 200]",False,433572.0,,,,,,,,,,,,FirstHalf,Aerial,Successful,,,,,Back,,,,84.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277535.0,84,11,18.0,863,61.5,79.9,11,"[198, 199]",False,342857.0,,,,,,,,,,,,FirstHalf,Aerial,Unsuccessful,,,,,Left,,,1.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888277533.0,85,11,19.0,495,38.5,20.1,11,"[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,433572.0,42.6,20.3,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.03,42.6,4.3,20.3,Back,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
